,0
12488,2
12489,2
12490,1
12491,2
12492,1
12493,5
12494,1
12495,9
12496,17
12497,1
12498,1
12499,1
12500,3
12501,1
12502,3
12503,2
12504,3
12505,1
12506,4
12507,1
12508,1
12509,1
12510,4
12511,1
12512,1
12513,3
12514,1
12515,2
12516,2
12517,4
12518,5
12519,2
12520,1
12521,12
12522,3
12523,5
12524,1
12525,10
12526,7
12527,1
12528,1
12529,2
12530,2
12531,1
12532,1
12533,1
12534,4
12535,1
12536,7
12537,1
12538,3
12539,2
12540,1
12541,1
12542,19
12543,5
12544,1
12545,6
12546,3
12547,1
12548,1
12549,1
12550,2
12551,1
12552,1
12553,2
12554,2
12555,7
12556,2
12557,2
12558,6
12559,5
12560,1
12561,2
12562,1
12563,1
12564,6
12565,1
12566,4
12567,2
12568,2
12569,6
12570,2
12571,2
12572,1
12573,2
12574,1
12575,7
12576,4
12577,8
12578,2
12579,7
12580,18
12581,1
12582,1
12583,2
12584,1
12585,1
12586,1
12587,4
12588,1
12589,1
12590,1
12591,9
12592,4
12593,3
12594,6
12595,5
12596,1
12597,1
12598,2
12599,1
12600,1
12601,1
12602,1
12603,6
12604,1
12605,8
12606,1
12607,2
12608,1
12609,3
12610,1
12611,1
12612,1
12613,5
12614,3
12615,1
12616,6
12617,10
12618,1
12619,6
12620,1
12621,18
12622,1
12623,3
12624,6
12625,1
12626,1
12627,2
12628,2
12629,1
12630,1
12631,15
12632,1
12633,1
12634,3
12635,1
12636,1
12637,1
12638,7
12639,12
12640,14
12641,1
12642,5
12643,1
12644,1
12645,5
12646,3
12647,1
12648,1
12649,1
12650,5
12651,2
12652,9
12653,14
12654,2
12655,1
12656,2
12657,1
12658,1
12659,14
12660,1
12661,1
12662,4
12663,2
12664,3
12665,2
12666,1
12667,6
12668,1
12669,1
12670,1
12671,1
12672,2
12673,2
12674,2
12675,1
12676,1
12677,1
12678,10
12679,1
12680,1
12681,1
12682,5
12683,1
12684,4
12685,1
12686,1
12687,5
12688,12
12689,1
12690,1
12691,1
12692,1
12693,1
12694,1
12695,1
12696,2
12697,2
12698,1
12699,4
12700,3
12701,5
12702,5
12703,1
12704,6
12705,1
12706,1
12707,1
12708,1
12709,1
12710,3
12711,2
12712,5
12713,1
12714,1
12715,1
12716,1
12717,2
12718,1
12719,11
12720,1
12721,2
12722,1
12723,4
12724,2
12725,8
12726,1
12727,3
12728,2
12729,3
12730,1
12731,6
12732,1
12733,2
12734,6
12735,1
12736,1
12737,3
12738,1
12739,4
12740,4
12741,3
12742,1
12743,1
12744,1
12745,9
12746,1
12747,1
12748,3
12749,2
12750,1
12751,1
12752,1
12753,1
12754,5
12755,1
12756,16
12757,1
12758,7
12759,18
12760,1
12761,1
12762,8
12763,1
12764,1
12765,2
12766,1
12767,1
12768,1
12769,3
12770,1
12771,3
12772,1
12773,8
12774,2
12775,1
12776,2
12777,9
12778,1
12779,1
12780,1
12781,4
12782,2
12783,10
12784,4
12785,1
12786,7
12787,2
12788,2
12789,1
12790,7
12791,1
12792,3
12793,1
12794,1
12795,12
12796,2
12797,1
12798,1
12799,1
12800,1
12801,23
12802,9
12803,2
12804,3
12805,2
12806,7
12807,2
12808,2
12809,18
12810,1
12811,1
12812,1
12813,2
12814,1
12815,2
12816,2
12817,3
12818,1
12819,2
12820,13
12821,1
12822,1
12823,1
12824,3
12825,11
12826,3
12827,13
12828,1
12829,6
12830,1
12831,7
12832,1
12833,3
12834,2
12835,1
12836,4
12837,1
12838,1
12839,11
12840,7
12841,1
12842,5
12843,1
12844,1
12845,1
12846,1
12847,10
12848,9
12849,13
12850,1
12851,14
12852,2
12853,2
12854,3
12855,1
12856,3
12857,2
12858,1
12859,6
12860,1
12861,1
12862,9
12863,2
12864,11
12865,4
12866,2
12867,1
12868,5
12869,1
12870,1
12871,2
12872,1
12873,1
12874,6
12875,2
12876,5
12877,1
12878,7
12879,5
12880,7
12881,1
12882,1
12883,3
12884,8
12885,3
12886,1
12887,5
12888,5
12889,1
12890,1
12891,1
12892,1
12893,4
12894,1
12895,4
12896,23
12897,5
12898,4
12899,1
12900,13
12901,1
12902,1
12903,4
12904,1
12905,2
12906,1
12907,4
12908,24
12909,7
12910,11
12911,1
12912,1
12913,1
12914,3
12915,1
12916,4
12917,1
12918,1
12919,2
12920,1
12921,17
12922,2
12923,8
12924,1
12925,1
12926,1
12927,1
12928,2
12929,1
12930,2
12931,1
12932,3
12933,1
12934,2
12935,1
12936,5
12937,1
12938,1
12939,1
12940,1
12941,2
12942,3
12943,1
12944,1
12945,4
12946,1
12947,1
12948,3
12949,1
12950,7
12951,1
12952,2
12953,1
12954,1
12955,2
12956,1
12957,4
12958,1
12959,9
12960,1
12961,1
12962,1
12963,1
12964,3
12965,6
12966,6
12967,2
12968,1
12969,6
12970,2
12971,2
12972,2
12973,1
12974,1
12975,1
12976,1
12977,3
12978,1
12979,1
12980,13
12981,3
12982,1
12983,1
12984,2
12985,1
12986,5
12987,1
12988,11
12989,1
12990,2
12991,2
12992,1
12993,1
12994,1
12995,2
12996,1
12997,14
12998,1
12999,4
13000,5
13001,1
13002,4
13003,1
13004,1
13005,3
13006,14
13007,1
13008,5
13009,1
13010,1
13011,1
13012,6
13013,6
13014,2
13015,1
13016,1
13017,1
13018,1
13019,4
13020,4
13021,1
13022,1
13023,5
13024,1
13025,2
13026,2
13027,1
13028,5
13029,18
13030,1
13031,1
13032,1
13033,4
13034,1
13035,1
13036,2
13037,3
13038,1
13039,1
13040,2
13041,7
13042,1
13043,3
13044,1
13045,1
13046,9
13047,1
13048,1
13049,4
13050,1
13051,1
13052,1
13053,1
13054,1
13055,1
13056,1
13057,8
13058,1
13059,1
13060,3
13061,1
13062,1
13063,1
13064,5
13065,16
13066,1
13067,5
13068,1
13069,1
13070,4
13071,4
13072,5
13073,1
13074,2
13075,2
13076,1
13077,1
13078,5
13079,18
13080,2
13081,7
13082,1
13083,1
13084,1
13085,1
13086,1
13087,4
13088,1
13089,3
13090,1
13091,6
13092,1
13093,1
13094,1
13095,1
13096,3
13097,1
13098,1
13099,1
13100,2
13101,2
13102,1
13103,3
13104,1
13105,1
13106,3
13107,1
13108,1
13109,6
13110,3
13111,13
13112,4
13113,1
13114,2
13115,11
13116,7
13117,6
13118,17
13119,12
13120,8
13121,1
13122,4
13123,1
13124,1
13125,1
13126,3
13127,1
13128,1
13129,2
13130,7
13131,1
13132,2
13133,1
13134,1
13135,4
13136,1
13137,3
13138,5
13139,6
13140,3
13141,1
13142,2
13143,4
13144,2
13145,2
13146,3
13147,6
13148,4
13149,2
13150,3
13151,1
13152,13
13153,3
13154,2
13155,1
13156,2
13157,2
13158,2
13159,3
13160,3
13161,3
13162,1
13163,4
13164,1
13165,2
13166,1
13167,1
13168,1
13169,1
13170,2
13171,8
13172,1
13173,3
13174,1
13175,1
13176,10
13177,1
13178,1
13179,1
13180,3
13181,1
13182,1
13183,1
13184,3
13185,1
13186,24
13187,1
13188,2
13189,5
13190,2
13191,2
13192,2
13193,1
13194,2
13195,1
13196,2
13197,1
13198,1
13199,1
13200,4
13201,5
13202,1
13203,1
13204,10
13205,1
13206,1
13207,1
13208,1
13209,1
13210,3
13211,1
13212,3
13213,3
13214,1
13215,6
13216,16
13217,9
13218,4
13219,4
13220,6
13221,14
13222,1
13223,1
13224,1
13225,4
13226,1
13227,5
13228,9
13229,14
13230,2
13231,1
13232,1
13233,1
13234,1
13235,2
13236,1
13237,1
13238,1
13239,2
13240,14
13241,2
13242,1
13243,13
13244,3
13245,2
13246,3
13247,3
13248,1
13249,6
13250,1
13251,3
13252,1
13253,1
13254,7
13255,3
13256,1
13257,5
13258,3
13259,5
13260,1
13261,1
13262,5
13263,2
13264,1
13265,1
13266,1
13267,1
13268,1
13269,1
13270,1
13271,22
13272,5
13273,13
13274,2
13275,2
13276,3
13277,1
13278,6
13279,1
13280,1
13281,1
13282,3
13283,32
13284,1
13285,2
13286,1
13287,1
13288,16
13289,1
13290,1
13291,4
13292,1
13293,2
13294,1
13295,6
13296,4
13297,1
13298,1
13299,1
13300,1
13301,1
13302,2
13303,3
13304,1
13305,1
13306,1
13307,1
13308,1
13309,11
13310,6
13311,1
13312,2
13313,3
13314,1
13315,1
13316,6
13317,1
13318,1
13319,1
13320,5
13321,3
13322,5
13323,2
13324,1
13325,5
13326,2
13327,1
13328,1
13329,1
13330,1
13331,10
13332,1
13333,1
13334,1
13335,1
13336,2
13337,2
13338,4
13339,5
13340,5
13341,3
13342,1
13343,1
13344,1
13345,1
13346,1
13347,3
13348,4
13349,17
13350,4
13351,1
13352,10
13353,2
13354,1
13355,1
13356,3
13357,3
13358,1
13359,1
13360,8
13361,1
13362,1
13363,1
13364,2
13365,2
13366,1
13367,1
13368,1
13369,1
13370,3
13371,1
13372,10
13373,1
13374,1
13375,13
13376,16
13377,3
13378,2
13379,2
13380,9
13381,2
13382,1
13383,1
13384,1
13385,1
13386,3
13387,4
13388,1
13389,4
13390,1
13391,1
13392,1
13393,1
13394,2
13395,1
13396,4
13397,1
13398,6
13399,1
13400,8
13401,1
13402,1
13403,1
13404,2
13405,1
13406,1
13407,3
13408,6
13409,2
13410,3
13411,3
13412,2
13413,1
13414,1
13415,7
13416,2
13417,11
13418,4
13419,2
13420,1
13421,1
13422,7
13423,3
13424,1
13425,1
13426,3
13427,3
13428,3
13429,13
13430,7
13431,1
13432,1
13433,1
13434,1
13435,1
13436,2
13437,1
13438,5
13439,2
13440,1
13441,1
13442,2
13443,6
13444,1
13445,1
13446,1
13447,2
13448,1
13449,15
13450,1
13451,2
13452,4
13453,1
13454,1
13455,1
13456,1
13457,4
13458,2
13459,2
13460,1
13461,2
13462,1
13463,1
13464,6
13465,2
13466,1
13467,1
13468,1
13469,3
13470,1
13471,1
13472,2
13473,1
13474,1
13475,9
13476,1
13477,5
13478,3
13479,5
13480,5
13481,2
13482,1
13483,1
13484,1
13485,9
13486,3
13487,4
13488,1
13489,1
13490,1
13491,2
13492,10
13493,1
13494,7
13495,10
13496,10
13497,1
13498,1
13499,1
13500,1
13501,1
13502,2
13503,1
13504,7
13505,4
13506,2
13507,2
13508,3
13509,2
13510,1
13511,1
13512,1
13513,2
13514,4
13515,2
13516,7
13517,11
13518,6
13519,10
13520,2
13521,1
13522,2
13523,1
13524,3
13525,6
13526,3
13527,14
13528,1
13529,1
13530,1
13531,2
13532,2
13533,2
13534,14
13535,6
13536,2
13537,7
13538,1
13539,1
13540,1
13541,2
13542,1
13543,4
13544,8
13545,1
13546,1
13547,1
13548,1
13549,5
13550,1
13551,1
13552,1
13553,1
13554,4
13555,3
13556,4
13557,1
13558,1
13559,1
13560,5
13561,4
13562,3
13563,1
13564,1
13565,2
13566,1
13567,1
13568,2
13569,5
13570,6
13571,1
13572,6
13573,5
13574,1
13575,1
13576,1
13577,3
13578,1
13579,7
13580,1
13581,3
13582,3
13583,1
13584,1
13585,13
13586,7
13587,3
13588,3
13589,2
13590,3
13591,3
13592,1
13593,1
13594,2
13595,1
13596,14
13597,1
13598,2
13599,6
13600,4
13601,6
13602,3
13603,1
13604,1
13605,2
13606,1
13607,1
13608,1
13609,10
13610,11
13611,1
13612,4
13613,2
13614,5
13615,1
13616,2
13617,1
13618,1
13619,4
13620,3
13621,1
13622,1
13623,7
13624,2
13625,1
13626,1
13627,7
13628,4
13629,1
13630,1
13631,23
13632,1
13633,3
13634,3
13635,7
13636,5
13637,6
13638,1
13639,13
13640,1
13641,10
13642,2
13643,1
13644,1
13645,1
13646,4
13647,10
13648,1
13649,1
13650,4
13651,1
13652,5
13653,2
13654,1
13655,1
13656,1
13657,5
13658,1
13659,5
13660,1
13661,6
13662,1
13663,1
13664,1
13665,1
13666,1
13667,1
13668,1
13669,6
13670,2
13671,10
13672,8
13673,8
13674,1
13675,6
13676,1
13677,1
13678,1
13679,2
13680,2
13681,1
13682,3
13683,14
13684,6
13685,2
13686,6
13687,1
13688,1
13689,2
13690,2
13691,3
13692,12
13693,1
13694,1
13695,1
13696,1
13697,2
13698,3
13699,1
13700,4
13701,5
13702,1
13703,7
13704,1
13705,1
13706,3
13707,1
13708,3
13709,8
13710,2
13711,4
13712,7
13713,2
13714,4
13715,2
13716,2
13717,1
13718,4
13719,2
13720,13
13721,2
13722,1
13723,1
13724,5
13725,10
13726,1
13727,1
13728,1
13729,3
13730,1
13731,2
13732,3
13733,2
13734,1
13735,9
13736,15
13737,3
13738,1
13739,1
13740,1
13741,1
13742,9
13743,12
13744,14
13745,2
13746,1
13747,1
13748,1
13749,1
13750,3
13751,1
13752,1
13753,1
13754,2
13755,3
13756,4
13757,9
13758,11
13759,1
13760,1
13761,1
13762,8
13763,1
13764,2
13765,6
13766,1
13767,5
13768,1
13769,6
13770,2
13771,1
13772,9
13773,15
13774,2
13775,3
13776,7
13777,2
13778,2
13779,3
13780,1
13781,2
13782,1
13783,1
13784,2
13785,1
13786,1
13787,2
13788,3
13789,2
13790,1
13791,1
13792,2
13793,1
13794,1
13795,8
13796,1
13797,1
13798,2
13799,1
13800,1
13801,4
13802,1
13803,2
13804,1
13805,1
13806,3
13807,3
13808,1
13809,1
13810,3
13811,1
13812,3
13813,4
13814,3
13815,1
13816,1
13817,3
13818,1
13819,8
13820,1
13821,4
13822,1
13823,1
13824,1
13825,1
13826,1
13827,1
13828,1
13829,1
13830,1
13831,4
13832,1
13833,1
13834,8
13835,4
13836,6
13837,2
13838,2
13839,12
13840,1
13841,1
13842,1
13843,1
13844,1
13845,1
13846,2
13847,2
13848,6
13849,12
13850,1
13851,1
13852,2
13853,3
13854,1
13855,1
13856,21
13857,1
13858,1
13859,2
13860,2
13861,17
13862,1
13863,5
13864,1
13865,4
13866,2
13867,1
13868,2
13869,2
13870,1
13871,9
13872,2
13873,2
13874,1
13875,1
13876,1
13877,2
13878,5
13879,1
13880,1
13881,1
13882,11
13883,8
13884,1
13885,5
13886,4
13887,1
13888,6
13889,1
13890,5
13891,7
13892,1
13893,7
13894,1
13895,3
13896,3
13897,5
13898,2
13899,3
13900,2
13901,2
13902,7
13903,1
13904,2
13905,1
13906,21
13907,1
13908,1
13909,6
13910,4
13911,3
13912,1
13913,6
13914,5
13915,1
13916,1
13917,13
13918,1
13919,2
13920,5
13921,1
13922,1
13923,17
13924,1
13925,2
13926,3
13927,3
13928,5
13929,2
13930,4
13931,3
13932,6
13933,2
13934,1
13935,4
13936,1
13937,1
13938,4
13939,2
13940,1
13941,1
13942,2
13943,1
13944,3
13945,7
13946,6
13947,6
13948,8
13949,3
13950,1
13951,1
13952,1
13953,1
13954,1
13955,6
13956,10
13957,1
13958,1
13959,1
13960,1
13961,1
13962,1
13963,5
13964,2
13965,6
13966,1
13967,1
13968,4
13969,1
13970,1
13971,1
13972,4
13973,8
13974,7
13975,1
13976,1
13977,1
13978,2
13979,1
13980,1
13981,6
13982,2
13983,10
13984,4
13985,1
13986,1
13987,1
13988,1
13989,6
13990,1
13991,1
13992,1
13993,1
13994,1
13995,2
13996,9
13997,1
13998,1
13999,3
14000,1
14001,1
14002,1
14003,1
14004,2
14005,1
14006,1
14007,3
14008,1
14009,10
14010,1
14011,7
14012,4
14013,6
14014,1
14015,1
14016,2
14017,1
14018,1
14019,1
14020,1
14021,4
14022,1
14023,2
14024,4
14025,1
14026,5
14027,3
14028,1
14029,2
14030,1
14031,1
14032,1
14033,1
14034,1
14035,4
14036,9
14037,2
14038,1
14039,2
14040,2
14041,1
14042,1
14043,2
14044,1
14045,3
14046,8
14047,1
14048,2
14049,2
14050,1
14051,1
14052,1
14053,1
14054,4
14055,1
14056,4
14057,6
14058,17
14059,1
14060,1
14061,7
14062,2
14063,1
14064,17
14065,4
14066,4
14067,2
14068,3
14069,1
14070,1
14071,1
14072,1
14073,1
14074,1
14075,1
14076,1
14077,2
14078,1
14079,3
14080,1
14081,2
14082,1
14083,1
14084,2
14085,2
14086,12
14087,1
14088,1
14089,12
14090,1
14091,4
14092,2
14093,1
14094,1
14095,6
14096,1
14097,1
14098,7
14099,1
14100,4
14101,1
14102,1
14103,1
14104,3
14105,3
14106,3
14107,2
14108,4
14109,3
14110,2
14111,1
14112,1
14113,2
14114,1
14115,4
14116,1
14117,8
14118,4
14119,1
14120,2
14121,1
14122,3
14123,1
14124,3
14125,1
14126,4
14127,4
14128,2
14129,4
14130,1
14131,3
14132,3
14133,2
14134,6
14135,2
14136,3
14137,1
14138,1
14139,2
14140,14
14141,1
14142,1
14143,1
14144,3
14145,1
14146,7
14147,3
14148,1
14149,1
14150,2
14151,1
14152,2
14153,1
14154,1
14155,1
14156,1
14157,1
14158,2
14159,1
14160,1
14161,1
14162,1
14163,10
14164,2
14165,2
14166,14
14167,10
14168,4
14169,1
14170,6
14171,1
14172,5
14173,3
14174,1
14175,1
14176,1
14177,5
14178,4
14179,1
14180,1
14181,1
14182,2
14183,8
14184,9
14185,1
14186,1
14187,1
14188,2
14189,12
14190,1
14191,1
14192,2
14193,1
14194,2
14195,1
14196,5
14197,2
14198,1
14199,2
14200,1
14201,9
14202,1
14203,1
14204,1
14205,2
14206,6
14207,1
14208,1
14209,2
14210,1
14211,1
14212,1
14213,1
14214,1
14215,5
14216,1
14217,3
14218,8
14219,1
14220,1
14221,1
14222,2
14223,2
14224,1
14225,7
14226,1
14227,2
14228,1
14229,9
14230,1
14231,2
14232,1
14233,4
14234,5
14235,1
14236,1
14237,3
14238,3
14239,5
14240,1
14241,2
14242,2
14243,1
14244,1
14245,1
14246,1
14247,2
14248,2
14249,4
14250,4
14251,1
14252,2
14253,5
14254,3
14255,2
14256,2
14257,1
14258,5
14259,17
14260,1
14261,1
14262,1
14263,10
14264,4
14265,1
14266,9
14267,1
14268,1
14269,3
14270,1
14271,1
14272,1
14273,2
14274,2
14275,2
14276,2
14277,1
14278,1
14279,1
14280,3
14281,10
14282,3
14283,1
14284,10
14285,1
14286,4
14287,1
14288,3
14289,1
14290,3
14291,4
14292,2
14293,2
14294,5
14295,2
14296,1
14297,5
14298,1
14299,9
14300,1
14301,4
14302,2
14303,2
14304,1
14305,1
14306,14
14307,1
14308,3
14309,3
14310,1
14311,2
14312,2
14313,1
14314,1
14315,1
14316,1
14317,3
14318,6
14319,1
14320,1
14321,1
14322,2
14323,4
14324,4
14325,1
14326,1
14327,2
14328,1
14329,4
14330,1
14331,1
14332,1
14333,1
14334,1
14335,1
14336,3
14337,1
14338,3
14339,2
14340,1
14341,1
14342,3
14343,6
14344,10
14345,6
14346,1
14347,3
14348,2
14349,1
14350,1
14351,1
14352,2
14353,7
14354,1
14355,2
14356,3
14357,1
14358,1
14359,3
14360,1
14361,1
14362,1
14363,1
14364,1
14365,18
14366,1
14367,1
14368,1
14369,1
14370,3
14371,1
14372,1
14373,2
14374,1
14375,2
14376,1
14377,9
14378,1
14379,1
14380,1
14381,1
14382,10
14383,1
14384,1
14385,1
14386,1
14387,6
14388,4
14389,5
14390,1
14391,2
14392,16
14393,2
14394,3
14395,1
14396,1
14397,1
14398,2
14399,12
14400,2
14401,1
14402,2
14403,1
14404,3
14405,1
14406,2
14407,7
14408,1
14409,1
14410,4
14411,5
14412,1
14413,3
14414,16
14415,2
14416,1
14417,1
14418,1
14419,1
14420,1
14421,8
14422,1
14423,1
14424,2
14425,1
14426,1
14427,1
14428,8
14429,1
14430,1
14431,1
14432,2
14433,1
14434,2
14435,1
14436,2
14437,1
14438,5
14439,3
14440,1
14441,1
14442,3
14443,2
14444,2
14445,1
14446,1
14447,1
14448,5
14449,2
14450,1
14451,3
14452,1
14453,1
14454,1
14455,2
14456,1
14457,1
14458,1
14459,1
14460,2
14461,1
14462,3
14463,5
14464,1
14465,1
14466,3
14467,1
14468,1
14469,5
14470,4
14471,10
14472,1
14473,7
14474,2
14475,1
14476,1
14477,5
14478,8
14479,5
14480,2
14481,1
14482,2
14483,1
14484,7
14485,2
14486,1
14487,10
14488,3
14489,5
14490,1
14491,1
14492,4
14493,2
14494,3
14495,4
14496,1
14497,1
14498,1
14499,3
14500,5
14501,3
14502,2
14503,1
14504,3
14505,3
14506,7
14507,2
14508,1
14509,1
14510,8
14511,6
14512,6
14513,1
14514,6
14515,8
14516,5
14517,2
14518,3
14519,1
14520,1
14521,2
14522,1
14523,1
14524,2
14525,2
14526,3
14527,2
14528,27
14529,2
14530,4
14531,1
14532,4
14533,1
14534,1
14535,1
14536,5
14537,2
14538,1
14539,2
14540,1
14541,1
14542,2
14543,1
14544,1
14545,3
14546,1
14547,1
14548,3
14549,3
14550,1
14551,2
14552,1
14553,1
14554,1
14555,4
14556,1
14557,1
14558,7
14559,2
14560,2
14561,1
14562,1
14563,1
14564,4
14565,1
14566,1
14567,1
14568,2
14569,16
14570,3
14571,1
14572,4
14573,5
14574,1
14575,4
14576,4
14577,4
14578,3
14579,1
14580,6
14581,1
14582,2
14583,2
14584,1
14585,1
14586,1
14587,1
14588,5
14589,1
14590,13
14591,2
14592,2
14593,3
14594,1
14595,3
14596,1
14597,1
14598,2
14599,1
14600,4
14601,3
14602,1
14603,1
14604,9
14605,7
14606,1
14607,1
14608,3
14609,1
14610,3
14611,2
14612,1
14613,5
14614,8
14615,1
14616,4
14617,3
14618,2
14619,1
14620,9
14621,1
14622,1
14623,3
14624,1
14625,1
14626,5
14627,1
14628,1
14629,3
14630,3
14631,1
14632,8
14633,4
14634,2
14635,2
14636,1
14637,1
14638,1
14639,1
14640,5
14641,3
14642,1
14643,6
14644,4
14645,1
14646,1
14647,1
14648,1
14649,1
14650,2
14651,3
14652,2
14653,3
14654,2
14655,1
14656,4
14657,26
14658,3
14659,2
14660,1
14661,2
14662,1
14663,1
14664,1
14665,4
14666,1
14667,1
14668,1
14669,1
14670,1
14671,4
14672,1
14673,2
14674,2
14675,2
14676,1
14677,1
14678,1
14679,1
14680,1
14681,2
14682,1
14683,4
14684,1
14685,1
14686,1
14687,15
14688,1
14689,2
14690,1
14691,1
14692,1
14693,1
14694,2
14695,4
14696,1
14697,1
14698,1
14699,1
14700,13
14701,1
14702,1
14703,1
14704,1
14705,1
14706,7
14707,7
14708,1
14709,1
14710,1
14711,2
14712,1
14713,2
14714,3
14715,1
14716,1
14717,1
14718,1
14719,1
14720,1
14721,3
14722,1
14723,5
14724,1
14725,1
14726,1
14727,1
14728,1
14729,1
14730,1
14731,1
14732,2
14733,2
14734,2
14735,1
14736,1
14737,1
14738,6
14739,4
14740,1
14741,5
14742,1
14743,1
14744,2
14745,1
14746,2
14747,4
14748,2
14749,3
14750,1
14751,1
14752,3
14753,1
14754,3
14755,5
14756,2
14757,1
14758,5
14759,3
14760,1
14761,1
14762,2
14763,2
14764,1
14765,5
14766,2
14767,1
14768,1
14769,1
14770,1
14771,9
14772,6
14773,1
14774,8
14775,1
14776,1
14777,2
14778,2
14779,1
14780,2
14781,1
14782,2
14783,2
14784,3
14785,4
14786,3
14787,1
14788,2
14789,1
14790,5
14791,1
14792,1
14793,2
14794,1
14795,2
14796,9
14797,2
14798,1
14799,1
14800,1
14801,1
14802,1
14803,6
14804,2
14805,1
14806,1
14807,2
14808,2
14809,1
14810,1
14811,2
14812,7
14813,5
14814,6
14815,1
14816,2
14817,1
14818,2
14819,2
14820,5
14821,2
14822,1
14823,3
14824,1
14825,1
14826,5
14827,1
14828,1
14829,2
14830,1
14831,2
14832,1
14833,1
14834,2
14835,1
14836,8
14837,1
14838,2
14839,1
14840,4
14841,3
14842,2
14843,3
14844,3
14845,8
14846,1
14847,3
14848,1
14849,1
14850,3
14851,1
14852,1
14853,2
14854,2
14855,1
14856,1
14857,1
14858,5
14859,1
14860,7
14861,8
14862,1
14863,2
14864,1
14865,1
14866,1
14867,4
14868,1
14869,2
14870,2
14871,1
14872,1
14873,3
14874,1
14875,1
14876,1
14877,1
14878,1
14879,6
14880,3
14881,1
14882,1
14883,5
14884,1
14885,2
14886,9
14887,1
14888,1
14889,3
14890,2
14891,4
14892,1
14893,2
14894,2
14895,2
14896,1
14897,1
14898,5
14899,1
14900,9
14901,1
14902,5
14903,1
14904,2
14905,3
14906,1
14907,6
14908,1
14909,1
14910,1
14911,3
14912,5
14913,1
14914,1
14915,3
14916,2
14917,6
14918,3
14919,3
14920,1
14921,1
14922,10
14923,2
14924,2
14925,2
14926,2
14927,1
14928,1
14929,3
14930,1
14931,1
14932,3
14933,1
14934,3
14935,1
14936,1
14937,1
14938,1
14939,1
14940,1
14941,4
14942,5
14943,4
14944,4
14945,1
14946,1
14947,2
14948,3
14949,1
14950,1
14951,6
14952,2
14953,1
14954,1
14955,1
14956,7
14957,10
14958,5
14959,4
14960,1
14961,2
14962,1
14963,14
14964,7
14965,5
14966,3
14967,2
14968,1
14969,1
14970,1
14971,1
14972,1
14973,1
14974,1
14975,1
14976,6
14977,2
14978,2
14979,1
14980,2
14981,1
14982,1
14983,2
14984,1
14985,2
14986,7
14987,2
14988,1
14989,1
14990,2
14991,1
14992,1
14993,9
14994,4
14995,1
14996,5
14997,1
14998,1
14999,9
15000,2
15001,4
15002,1
15003,2
15004,3
15005,1
15006,1
15007,2
15008,5
15009,12
15010,1
15011,1
15012,10
15013,1
15014,3
15015,6
15016,1
15017,1
15018,2
15019,1
15020,1
15021,1
15022,8
15023,1
15024,2
15025,9
15026,1
15027,1
15028,5
15029,1
15030,1
15031,1
15032,1
15033,4
15034,1
15035,9
15036,3
15037,1
15038,1
15039,1
15040,1
15041,2
15042,1
15043,1
15044,1
15045,3
15046,1
15047,2
15048,1
15049,1
15050,3
15051,3
15052,1
15053,1
15054,4
15055,1
15056,1
15057,1
15058,1
15059,1
15060,1
15061,1
15062,1
15063,2
15064,1
15065,1
15066,1
15067,3
15068,1
15069,4
15070,1
15071,1
15072,4
15073,2
15074,1
15075,2
15076,4
15077,3
15078,1
15079,2
15080,4
15081,2
15082,2
15083,14
15084,1
15085,1
15086,1
15087,1
15088,2
15089,1
15090,1
15091,4
15092,5
15093,1
15094,1
15095,1
15096,11
15097,2
15098,1
15099,1
15100,2
15101,1
15102,1
15103,1
15104,2
15105,1
15106,1
15107,4
15108,1
15109,1
15110,3
15111,1
15112,3
15113,1
15114,1
15115,1
15116,3
15117,16
15118,1
15119,1
15120,1
15121,1
15122,2
15123,1
15124,1
15125,1
15126,1
15127,12
15128,1
15129,1
15130,1
15131,1
15132,1
15133,10
15134,2
15135,7
15136,3
15137,1
15138,1
15139,1
15140,1
15141,1
15142,1
15143,1
15144,1
15145,2
15146,4
15147,1
15148,1
15149,11
15150,5
15151,5
15152,1
15153,1
15154,1
15155,7
15156,1
15157,4
15158,1
15159,1
15160,2
15161,1
15162,1
15163,1
15164,1
15165,1
15166,4
15167,1
15168,2
15169,1
15170,1
15171,1
15172,1
15173,1
15174,1
15175,1
15176,1
15177,1
15178,1
15179,1
15180,2
15181,3
15182,1
15183,1
15184,2
15185,2
15186,1
15187,4
15188,1
15189,3
15190,1
15191,1
15192,1
15193,5
15194,1
15195,2
15196,2
15197,1
15198,2
15199,1
15200,1
15201,2
15202,3
15203,1
15204,2
15205,1
15206,1
15207,1
15208,1
15209,1
15210,1
15211,1
15212,2
15213,1
15214,1
15215,1
15216,1
15217,1
15218,4
15219,1
15220,1
15221,6
15222,1
15223,1
15224,1
15225,1
15226,1
15227,2
15228,3
15229,4
15230,2
15231,2
15232,9
15233,1
15234,7
15235,6
15236,1
15237,3
15238,3
15239,2
15240,1
15241,1
15242,1
15243,1
15244,2
15245,1
15246,1
15247,1
15248,1
15249,10
15250,1
15251,4
15252,2
15253,1
15254,1
15255,4
15256,3
15257,4
15258,2
15259,1
15260,2
15261,1
15262,1
15263,13
15264,1
15265,3
15266,1
15267,1
15268,8
15269,7
15270,1
15271,1
15272,8
15273,2
15274,4
15275,2
15276,1
15277,2
15278,1
15279,7
15280,1
15281,1
15282,1
15283,1
15284,9
15285,1
15286,5
